skuprd,main_category,sub_category,child_category,product_name,product_feature_image,product_description,current_price,previous_price,stock,size,size_quantity,size_extra_price,colors,tags,youtube,policy,meta_tag,meta_description,product_type,affiliate_link,attributes
35672,Grocery  Retail,Soup Retail,,Happy Shopper Cream of Mushroom Soup 400g,https://theqlocal.com/assets/images/Images/imagenameBZLZH.jpg,Cream of Mushroom SoupSuitable for vegetariansSuitable for VegetariansWidely Recycled  001119Number of uses/Servings 2Contains 2 servings,6.6899999999999995,,,,,,,"Happy Shopper Cream of Mushroom Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Cream of Mushroom Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Cream of Mushroom Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35673,Grocery  Retail,Soup Retail,,Happy Shopper Cream of Tomato Soup 400g,https://theqlocal.com/assets/images/Images/imagenameZuxKV.jpg,Cream of Tomato SoupSuitable for vegetariansSuitable for VegetariansWidely Recycled  001119Number of uses/Servings 2Contains 2 servings,6.6899999999999995,,,,,,,"Happy Shopper Cream of Tomato Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Cream of Tomato Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Cream of Tomato Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35674,Grocery  Retail,Soup Retail,,Happy Shopper Tomato and Basil Cup Soup 5 x 24g (120g),https://theqlocal.com/assets/images/Images/imagenamePWVIy.jpg,Dried tomato and basil cup soup mix with croutons.Simply Add Boiling WaterSuitable for vegetariansWith CroutonsSuitable for Vegetarians 000920Number of uses/Servings 5This pack contains 5 sachets,8.89,,,,,,,"Happy Shopper Tomato and Basil Cup Soup 5 x 24g (120g),GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Tomato and Basil Cup Soup 5 x 24g (120g),GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Tomato and Basil Cup Soup 5 x 24g (120g),GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 7""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""5s""],""prices"":[""0""],""details_status"":1}}"
35675,Grocery  Retail,Soup Retail,,Happy Shopper Vegetable Soup 400g,https://theqlocal.com/assets/images/Images/imagenamedmiPI.jpg,Vegetable SoupSuitable for vegetariansSuitable for VegetariansWidely Recycled  001119Number of uses/Servings 2Contains 2 servings,6.6899999999999995,,,,,,,"Happy Shopper Vegetable Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Vegetable Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Vegetable Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35676,Grocery  Retail,Soup Retail,,Heinz Big Soup Beef and Vegetable 400g,https://theqlocal.com/assets/images/Images/imagenamergjBx.jpg,Beef and Vegetable Soup.Low FatAbsolutely no artificial colours or preservatives Low in fat Only trusted ingredients Try our new Pot Soup range for a potful of delicious Heinz Soup ready in an instant Check out our soup recipes at Heinz.co.ukNumber of uses/Servings 2Servings per can  2,16.990000000000002,,,,,,,"Heinz Big Soup Beef and Vegetable 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Heinz Big Soup Beef and Vegetable 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Heinz Big Soup Beef and Vegetable 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35677,Grocery  Retail,Soup Retail,,Heinz Big Soup Chicken and Vegetable 400g,https://theqlocal.com/assets/images/Images/imagenameGJsri.jpg,Chicken and Vegetable Soup.Low FatAbsolutely no artificial colours or preservatives Low in fat Only trusted ingredients Try our new Pot Soup range for a potful of delicious Heinz Soup ready in an instant Check out our soup recipes at Heinz.co.ukNumber of uses/Servings 2Servings per can  2,16.990000000000002,,,,,,,"Heinz Big Soup Chicken and Vegetable 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Heinz Big Soup Chicken and Vegetable 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Heinz Big Soup Chicken and Vegetable 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35678,Grocery  Retail,Soup Retail,,Heinz Cream of Τοmato Soup 400g,https://theqlocal.com/assets/images/Images/imagenamekDlRK.jpg,Cream of Tomato Soup1 of Your 5 a DayOnly Trusted IngredientsNo Artificial Colours Preservatives or FlavoursSuitable for VegetariansLow Sugar and FatSuitable for VegetariansLow FatCan  Metal  widely recycledNumber of uses/Servings 2Servings per can  2,21.99,,,,,,,"Heinz Cream of Τοmato Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Heinz Cream of Τοmato Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Heinz Cream of Τοmato Soup 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 24""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35679,Grocery  Retail,Soup Retail,,HZ Crm/Chkn Soup PM109 3/300,https://theqlocal.com/assets/images/Images/imagenameNKikJ.jpg,HZ Crm/Chkn Soup PM109 3/300,12.99,,,,,,,"HZ Crm/Chkn Soup PM109 3/300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"HZ Crm/Chkn Soup PM109 3/300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","HZ Crm/Chkn Soup PM109 3/300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35680,Grocery  Retail,Soup Retail,,Hz Crm/M/rm Soup PM109 3/300,https://theqlocal.com/assets/images/Images/imagenamelmrvW.jpg,Hz Crm/M/rm Soup PM109 3/300,12.99,,,,,,,"Hz Crm/M/rm Soup PM109 3/300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Hz Crm/M/rm Soup PM109 3/300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Hz Crm/M/rm Soup PM109 3/300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35681,Grocery  Retail,Soup Retail,,Hz Lentil Soup PM109 3/PM300,https://theqlocal.com/assets/images/Images/imagenameNLowp.jpg,Hz Lentil Soup PM109 3/PM300,12.99,,,,,,,"Hz Lentil Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Hz Lentil Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Hz Lentil Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35682,Grocery  Retail,Soup Retail,,Hz Oxtail Soup PM109 3/PM300,https://theqlocal.com/assets/images/Images/imagenamexJEPH.jpg,Hz Oxtail Soup PM109 3/PM300,12.99,,,,,,,"Hz Oxtail Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Hz Oxtail Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Hz Oxtail Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35683,Grocery  Retail,Soup Retail,,Hz Veg Soup PM109 3/PM300,https://theqlocal.com/assets/images/Images/imagenameGFeVN.jpg,Hz Veg Soup PM109 3/PM300,12.99,,,,,,,"Hz Veg Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Hz Veg Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Hz Veg Soup PM109 3/PM300,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Soup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35684,Grocery  Retail,Stuffing & Breadcrumbs Retail,,Happy Shopper Sage and Onion Stuffing Mix 170g,https://theqlocal.com/assets/images/Images/imagenameVzWQx.jpg,A Stuffing Mix with Onion and HerbsSuitable for VegetariansSuitable for Vegetarians 000919Number of uses/Servings 12Serves approx. 12 people,7.29,,,,,,,"Happy Shopper Sage and Onion Stuffing Mix 170g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Stuffing  Breadcrumbs Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Sage and Onion Stuffing Mix 170g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Stuffing  Breadcrumbs Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Sage and Onion Stuffing Mix 170g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Stuffing  Breadcrumbs Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""170g""],""prices"":[""0""],""details_status"":1}}"
35685,Grocery  Retail,Stuffing & Breadcrumbs Retail,,Paxo Sage and Onion Stuffing Mix 170g,https://theqlocal.com/assets/images/Images/imagenamenBEoX.jpg,Sage and Onion Stuffing MixMakes 12 Stuffing BallsSuitable for VegansMade with delicious herbs and seasoningNo artificial colours or preservativesSuitable for VegansNations Favourite Stuffing† †Paxo is the No.1 best selling ambient stuffing brand. Source IRI Major Mults Market Data for Great Britain 52 weeks up to and including 31/10/2020.Carton  Recycle Bag  Dont Recycle Paxo trade marks designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings 12This pack makes approximately 12 stuffing balls,13.75,,,,,,,"Paxo Sage and Onion Stuffing Mix 170g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Stuffing  Breadcrumbs Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Paxo Sage and Onion Stuffing Mix 170g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Stuffing  Breadcrumbs Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Paxo Sage and Onion Stuffing Mix 170g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Stuffing  Breadcrumbs Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 8""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""170g""],""prices"":[""0""],""details_status"":1}}"
35686,Grocery  Retail,Sugar & Syrup Retail,,Canderel 100 Tablets 8.5g,https://theqlocal.com/assets/images/Images/imagenameQjxLn.jpg,Aspartame and AcesulfameK based tabletop sweetenerKosher  KLBDDSuitable for lacto vegetarian dietKosherSuitable for VegetariansSuitable for Sufferers of Lactose IntoleranceAspartame Contains a source of phenylalanine. Canderel and Sweetness Brings Us Together are registered trademarks of Merisant Company 2 Sarl. 2018 Merisant Company 2 Sarl.Number of uses/Servings 1001 tablet  0.085g Pack contains 100 tablets,14.79,,,,,,,"Canderel 100 Tablets 8.5g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Canderel 100 Tablets 8.5g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Canderel 100 Tablets 8.5g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 10""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""100pk""],""prices"":[""0""],""details_status"":1}}"
35687,Grocery  Retail,Sugar & Syrup Retail,,Hermesetas Mini Sweeteners 300 Tablets 3.9g,https://theqlocal.com/assets/images/Images/imagenamebVeVv.jpg,Caloriefree table top sweetener based on Saccharin.The clever way to sweetenEnjoy great tasting sweetness0 CaloriesGreat sweet tasteTrusted swiss qualityGluten and lactose freeKeep enjoying sweetness and give up unwanted calories instead Great tasting and great value premium Swiss quality Hermesetas Sweeteners are trusted and enjoyed as the clever caloriefree way to replace sugar and sweeten food and drinks in over 100 countries worldwide.Number of uses/Servings 300Servings per package 300 Serving size 1 Tablet (12.9 mg),15.99,,,,,,,"Hermesetas Mini Sweeteners 300 Tablets 3.9g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Hermesetas Mini Sweeteners 300 Tablets 3.9g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Hermesetas Mini Sweeteners 300 Tablets 3.9g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""300pk""],""prices"":[""0""],""details_status"":1}}"
35688,Grocery  Retail,Sugar & Syrup Retail,,Silver Spoon Sweetener 150 Tablets,https://theqlocal.com/assets/images/Images/imagenamejfyeU.jpg,Aspartame and Acesulfame K Based Table Top Sweetener Tablets0 calories per tabletSuitable for vegetariansSuitable for VegetariansClick it drink it taste it... enjoy it Every tablet of sweetener has a delicious sweet taste with no calories. One sweetener tablet has the equivalent sweetness of a teaspoon of sugar.Contains a source of Phenylalanine,8.75,,,,,,,"Silver Spoon Sweetener 150 Tablets,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Silver Spoon Sweetener 150 Tablets,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Silver Spoon Sweetener 150 Tablets,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Sugar  Syrup Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""150s""],""prices"":[""0""],""details_status"":1}}"
